speed,id,status,direction,geocoding,longitude,latitude,plate_no,extrainfo,ts,labels
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691850420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691850540000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691850660000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691850780000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691850900000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74048,21.04764,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.740616,21.047737,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851080000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.7407,21.047735,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851140000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.740746,21.047844,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851200000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,230,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.740715,21.047968,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851260000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,22,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74076,21.0480295,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851320000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,22,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74079,21.048052,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851380000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,22,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74081,21.048115,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851440000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,128,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.740845,21.048027,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851500000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.740845,21.048033,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851560000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,stop,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74082,21.048025,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851620000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851740000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691851980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852460000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852580000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852700000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852820000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691852940000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853060000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853180000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853300000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853540000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853660000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853780000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691853900000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854140000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854260000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854380000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854500000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854620000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854740000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691854980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855460000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855580000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855700000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855820000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691855940000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856060000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856180000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856300000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856540000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856660000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856780000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691856900000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857140000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857260000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857380000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857500000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857620000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857740000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691857980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858460000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858580000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858700000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858820000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691858940000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859060000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859180000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859300000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859420000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859540000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859660000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859780000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691859900000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860020000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860140000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860260000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860380000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860500000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860620000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860740000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860860000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691860980000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691861100000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691861220000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691861340000,0
0,758a1804-d873-4438-977b-ae8d70b0db67,park,112,"Đường CN6, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, Việt Nam",105.74083,21.048014,29KT10822,"{""odometer"": 2102.8, ""driverName"": """", ""driverLicense"": """"}",1691861460000,0
